id_videojuego,desc_videojuego,Fecha
814,Mario Party: Island Tour,2013
815,Jak 3,2004
816,Rayman Raving Rabbids 2,2007
817,Kingdom Hearts: Chain of Memories,2004
818,Pinball,1984
819,inFAMOUS 2,2011
820,Gran Turismo Concept 2001 Tokyo,2001
821,Demon's Souls,2009
822,NCAA Football 06,2005
823,"Hey You, Pikachu!",1998
824,2 Games in 1: Sonic Advance & ChuChu Rocket!,2005
825,World of Warcraft: Mists of Pandaria,2012
826,Jet Moto,1996
827,Just Cause 3,2015
828,Secret of Mana,1993
829,The Orange Box,2007
830,Air Combat,1995
831,Kirby: Triple Deluxe,2014
832,Sonic & Knuckles,1994
833,The Sims: Hot Date,2001
834,Metroid Prime 3: Corruption,2007
835,Dragon Quest VI: Realms of Revelation,2010
836,The Evil Within,2014
837,DDRMAX2: Dance Dance Revolution,2003
838,Crazy Taxi,2000
839,Virtua Fighter 4,2002
840,Sly 2: Band of Thieves,2004
841,Sonic Advance 2,2002
842,NFL GameDay 2000,1999
843,Disney's The Lion King,1994
844,Beyond: Two Souls,2013
845,Kinect Star Wars,2012
846,Midnight Club II,2003
847,Dragon Quest Monsters: Joker,2006
848,SpongeBob SquarePants: SuperSponge,2001
849,The Getaway: Black Monday,2004
850,Professor Layton and the Mask of Miracle,2011
851,Just Cause 2,2010
852,Dragon's Dogma,2012
853,The Legend of Zelda: The Wind Waker,2013
854,50 Cent: Bulletproof,2005
855,Wii Party U,2013
856,Final Fantasy II,1991
857,Kirby 64: The Crystal Shards,2000
858,Dead or Alive 3,2001
859,Metroid II: Return of Samus,1991
860,WWF Attitude,1998
861,The SpongeBob SquarePants Movie,2004
862,Golden Sun,2001
863,Sonic the Hedgehog 3,1994
864,Kid Icarus,1986
865,Def Jam: Fight for NY,2004
866,State of Emergency,2002
867,2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,2007
868,The Urbz: Sims in the City,2004
869,Star Wars: Starfighter,2001
870,Madden NFL 2000,1998
871,Kingdom Hearts,2013
872,Pro Evolution Soccer,2001
873,Crackdown,2007
874,Yoshi,1991
875,Disney's Aladdin,1993
876,Kirby's Adventure,1993
877,Cooking Mama 3: Shop & Chop,2009
878,Dance Dance Revolution X,2008
879,2 Games in 1: Disney Princess & The Lion King,2004
880,Star Wars Episode I: The Phantom Menace,1999
881,Xenosaga Episode I: Der Wille zur Macht,2002
882,The Beatles: Rock Band,2009
883,Forza Motorsport 6,2015
884,Sonic Colors,2010
885,Cruis'n USA,1996
886,Madden NFL 99,1998
887,Diablo III,2014
888,Uncharted: Golden Abyss,2011
889,SSX Tricky,2001
890,Overwatch,2016
891,Twisted Metal III,1998
892,Disney Infinity,2013
893,Crash Bandicoot: The Huge Adventure,2002
894,Dishonored,2012
895,The Order: 1886,2015
896,The Elder Scrolls Online,2015
897,Call of Duty: World at War Final Fronts,2008
898,Imagine: Teacher,2008
899,Star Ocean: Till The End of Time,2003
900,The Sims 3: Late Night Expansion Pack,2010
901,Game Party 3,2009
902,Toy Story 2: Buzz Lightyear to the Rescue!,1998
903,Deal or No Deal,2007
904,Ace Combat 5: The Unsung War,2004
905,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,2006
906,Tetris Worlds,2001
907,Cabela's Big Game Hunter 2010,2009
908,The Crew,2014
909,We Ski,2008
910,Personal Trainer: Math,2007
911,Kirby's Return to Dreamland,2011
912,Super Puyo Puyo,1993
913,Ben 10: Protector of Earth,2007
914,NCAA Football 07,2006
915,SOCOM 3: U.S. Navy SEALs,2005
916,Saints Row IV,2013
917,Jampack Winter '99,1999
918,WCW vs. nWo: World Tour,1997
919,WCW/NWO Thunder,1998
920,Dragon Ball Z: The Legacy of Goku,2002
921,Sid Meier's Civilization V,2010
922,Call of Duty Black Ops: Declassified,2012
923,Star Wars Battlefront: Renegade Squadron,2007
924,World Championship Poker: Featuring Howard Lederer - All In,2006
925,NFL GameDay 98,1997
926,LEGO Batman 2: DC Super Heroes,2012
927,Yoshi's Cookie,1992
928,Time Crisis,1997
929,The Sims: Superstar,2003
930,Star Wars The Clone Wars: Lightsaber Duels,2008
931,Metroid Fusion,2002
932,Shaun White Snowboarding: Road Trip,2008
933,SSX 3,2003
934,Big Beach Sports,2008
935,Madden NFL 2001,2000
936,Fight Night Round 3,2006
937,Knack,2013
938,Disney's DuckTales,1989
939,"Monsters, Inc.",2001
940,StarCraft II: Heart of the Swarm,2013
941,PGR: Project Gotham Racing 2,2003
942,Spy Hunter,2001
943,NCAA Football 2004,2003
944,SpongeBob SquarePants: Battle for Bikini Bottom,2003
945,Dying Light,2015
946,Heavenly Sword,2007
947,Street Fighter II': Special Champion Edition,1992
948,SSX,2000
949,NBA Ballers,2004
950,Need for Speed Carbon,2006
951,NBA Live 2003,2002
952,Dragon Ball Z: Budokai Tenkaichi,2005
953,Ms. Pac-Man,1981
954,Mario Party 6,2004
955,Super Scope 6,1991
956,Go Vacation,2011
957,Dragon Quest V: Tenkuu no Hanayome,2004
958,Army of Two,2008
959,Dragon Quest IV: Chapters of the Chosen,2007
960,Kirby & the Amazing Mirror,2004
961,LEGO Pirates of the Caribbean: The Video Game,2011
962,Dig Dug,1982
963,Tom Clancy's Rainbow Six,1999
964,Ghosts 'n Goblins,1986
965,Tiger Woods PGA Tour 2003,2002
966,NBA Live 06 (All region sales),2005
967,Prince of Persia: Warrior Within,2004
968,Kinectimals,2010
969,Until Dawn,2015
970,Viva Pinata,2006
971,Pikmin,2001
972,Call of Duty: Black Ops,N/A
973,Sonic Generations,2011
974,Tiger Woods PGA Tour 2004,2003
975,Ape Escape,1999
976,NCAA Football 2005,2004
977,Tony Hawk's American Wasteland (Old all region sales),2005
978,Rage,2011
979,Mario Hoops 3 on 3,2006
980,Kirby Air Ride,2003
981,Sled Storm,1998
982,Pokemon Battle Revolution,2006
983,NFL Street 2,2004
984,Gears of War: Judgment,2013
985,Baseball,1989
986,Yu-Gi-Oh! Duel Monsters,1998
987,Super Mario Strikers,2005
988,Buzz! The Music Quiz,2005
989,SpongeBob's Atlantis SquarePantis,2007
990,Dance Dance Revolution: Hottest Party 2,2008
991,Moshi Monsters: Moshling Zoo,2011
992,Dollar Dash,2005
993,Far Cry 2,2008
994,F-1 World Grand Prix,1998
995,River Raid,1981
996,Silent Hill,1999
997,Dragon Quest V: Hand of the Heavenly Bride,2008
998,No Man's Sky,2016
999,ESPN NBA 2K5,2004
1000,Diablo,1996
1001,Soul Edge,1996
1002,Devil May Cry 4,2008
1003,Mario Bros.,1982
1004,SoulCalibur IV,2008
1005,NASCAR 2000,1999
1006,Wolfenstein: The New Order,2014
1007,Carnival Games: Mini Golf,2008
1008,Guitar Hero: On Tour Decades,2008
1009,MySims Kingdom,2008
1010,Jampack Summer 2K,2000
1011,Guitar Hero 5,2009
1012,High School Musical 3: Senior Year,2008
1013,Kingdom Hearts 3D: Dream Drop Distance,2012
1014,Hannah Montana: Music Jam,2007
1015,Pokemon Mystery Dungeon: Explorers of Sky,2009
1016,Spyro 2: Season of Flame,2002
1017,NCAA Football 2002,2001
1018,Conflict: Desert Storm,2002
1019,Mario Party 7,2005
1020,Pro Evolution Soccer 2013,2012
1021,Smuggler's Run,2000
1022,Donkey Kong Classics,1988
1023,Twisted Metal,1995
1024,Dark Souls III,2016
1025,Final Fight,1990
1026,Dragon Quest Monsters 2,2001
1027,Pokemon Pinball: Ruby & Sapphire,2003
1028,Mafia II,2010
1029,Stuntman,2002
1030,Tom Clancy's Rainbow Six 3,2003
1031,Active Life: Outdoor Challenge,2008
1032,007: The World is not Enough,2000
1033,Spider-Man 2: Enter: Electro,2001
1034,Star Wars: The Force Unleashed II,2010
1035,Ni no Kuni: Wrath of the White Witch,2011
1036,Command & Conquer: Tiberian Sun,1999
1037,LEGO Battles: Ninjago,2011
1038,Mario Party 10,2015
1039,Dead Rising 3,2013
1040,Resident Evil: The Umbrella Chronicles,2007
1041,Fire Emblem Fates,2015
1042,Dark Cloud,2000
1043,Warcraft III: The Frozen Throne,2003
1044,Tom Clancy's Ghost Recon Advanced Warfighter,2006
1045,Disney Fairies: Tinker Bell,2008
1046,MVP Baseball 2005,2005
1047,Die Hard Trilogy,1996
1048,Fight Night Round 4,2009
1049,The Simpsons Game,2007
1050,Mortal Kombat 3,1994
1051,NFL GameDay 99,1998
1052,Call of Duty: Modern Warfare: Reflex Edition,2009
1053,Mario Golf: Toadstool Tour,2003
1054,Tiger Woods 99 PGA Tour Golf,1997
1055,Donkey Kong Country: Tropical Freeze,2014
1056,Dead Space 2,2011
1057,Sonic Rivals 2,2007
1058,Knockout Kings,1997
1059,The Simpsons Skateboarding,2002
1060,NASCAR 98,1996
1061,F1 Race,1984
1062,Xevious,1984
1063,NASCAR 99,1998
1064,NBA Live 2000,1998
1065,Super Monkey Ball 2,2002
1066,Pac-Man World 2,2002
1067,Sonic & Sega All-Stars Racing,2010
1068,Football Manager 2012,2011
1069,Puzzle & Dragons,2013
1070,Mega Man 2,1988
1071,Simpsons Wrestling,2001
1072,NBA Live 98,1997
1073,Monopoly,1997
1074,Resistance 3,2011
1075,Tokyo Xtreme Racer Zero,2000
1076,Final Fantasy XIV: A Realm Reborn,2010
1077,NFL Blitz,1998
1078,Red Faction II,2002
1079,Super Scribblenauts,2010
1080,WWF No Mercy,2000
1081,Ice Climber,1985
1082,Sonic CD,1993
1083,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,1986
1084,Dead Rising 2,2010
1085,Pac-Man World,1998
1086,Disney Sing It: Pop Hits,2009
1087,Final Fantasy: Crystal Chronicles,2003
1088,Drawn To Life: SpongeBob SquarePants Edition,2008
1089,Banjo-Tooie,2000
1090,Buzz! The BIG Quiz,2006
1091,007: Quantum of Solace,2008
1092,New Play Control! Mario Power Tennis,2009
1093,Bratz: Forever Diamondz,2006
1094,Dirge of Cerberus: Final Fantasy VII,2006
1095,Nintendo World Cup,1990
1096,WWF WrestleMania 2000,1999
1097,Wario Land II,1997
1098,Mass Effect 2,2011
1099,Major League Baseball 2K5,2005
1100,Fight Night 2004,2004
1101,Tom Clancy's Splinter Cell: Pandora Tomorrow,2004
1102,Imagine: Master Chef,2007
1103,Assassin's Creed III: Liberation,2012
1104,Mario Golf,1999
1105,Disney Princess,2003
1106,Metal Gear Rising: Revengeance,2013
1107,Chrono Trigger,2008
1108,The House of the Dead 2 & 3 Return,2008
1109,Disney Princess: Magical Jewels,2007
1110,LittleBigPlanet PS Vita,2012
1111,Xenogears,1998
1112,Tom Clancy's Ghost Recon: Future Soldier,2012
1113,Battlefield: Bad Company,2008
1114,Midway Arcade Treasures,2003
1115,Wall-E,2008
1116,Triple Play 99,N/A
1117,Homefront,2011
1118,Super Monkey Ball,2001
1119,Donkey Kong,1981
1120,Mortal Kombat 4,1998
1121,Mario Superstar Baseball,2005
1122,Medal of Honor: Warfighter,2012
1123,WCW vs the World,1998
1124,SNK vs. Capcom: The Match of the Millennium,2006
1125,LEGO City Undercover,2013
1126,Onimusha 3: Demon Siege,2004
1127,BioShock,2008
1128,Red Dead Revolver,2004
1129,Anno 2070,2011
1130,Resident Evil: Outbreak,2003
1131,Smarty Pants,2007
1132,Tamagotchi,1996
1133,4 Nin uchi Mahjong,1984
1134,Dragon Ball Z,1993
1135,Game de Hakken!! Tamagotchi 2,1997
1136,Namco Museum 64,1999
1137,Hasbro Family Game Night,2008
1138,Dragon Quest Monsters: Joker 2,2010
1139,Tony Hawk's American Wasteland (Weekly american sales),2005
1140,My Word Coach,2007
1141,Hello Kitty Party,2007
1142,SingStar Pop,2007
1143,Sonic Rivals,2006
1144,SimCity (2013),2013
1145,Kirby Super Star,1996
1146,Kinect Joy Ride,2010
1147,Rayman Raving Rabbids,2006
1148,Tiger Woods PGA Tour 2005,2004
1149,NCAA Football 2003,2002
1150,Frogger 2: Swampy's Revenge,1999
1151,LEGO Indiana Jones 2: The Adventure Continues,2009
1152,Tiger Woods PGA Tour 09 All-Play,2008
1153,Disney's DuckTales,1988
1154,Classic NES Series: Super Mario Bros.,2004
1155,Triple Play 2000,1999
1156,Dragon Quest VII: Warriors of Eden,2013
1157,Cabela's Big Game Hunter,2002
1158,UFC Undisputed 2010,2010
1159,NBA Live 06 (Weekly american sales),2005
1160,The Legend of Zelda: The Minish Cap,2004
1161,NFL Street,2004
1162,Super Metroid,1994
1163,Pro Yakyuu Family Stadium '87,1987
1164,Resident Evil (Remake),2002
1165,Inazuma Eleven 2,2009
1166,Tomb Raider (2013),2014
1167,Injustice: Gods Among Us,2013
1168,Ridge Racer,2004
1169,Metroid: Other M,2010
1170,Knockout Kings 2000,1999
1171,Gran Turismo 4 Prologue,2003
1172,Twisted Metal: Black,2001
1173,NASCAR 2005: Chase for the Cup,2004
1174,2Xtreme,1996
1175,Sonic Advance 3,2004
1176,Final Fantasy III,1990
1177,Colin McRae Rally 3,2002
1178,Doom (2016),2016
1179,Final Fantasy XII: Revenant Wings,2007
1180,Bakugan: Battle Brawlers,2009
1181,Deus Ex: Human Revolution,2011
1182,NBA Jam,1994
1183,Teenage Mutant Ninja Turtles III: The Manhattan Project,1991
1184,Dynasty Warriors 5,2005
1185,Hannah Montana: Spotlight World Tour,2007
1186,WWE '13,2012
1187,The Sims 2,2005
1188,Paper Mario,2000
1189,Bravely Default: Flying Fairy,2012
1190,Duke Nukem: Time to Kill,1998
1191,Persona 4: Golden,2012
1192,Hasbro Family Game Night 2,2009
1193,Disney Princess: Enchanted Journey,2007
1194,Gardening Mama,2009
1195,Dave Mirra Freestyle BMX 2,2001
1196,Assassin's Creed: Rogue,2014
1197,Ridge Racer 7,2006
1198,A Collection of Activision Classic Games for the Atari 2600,1998
1199,Forza Horizon 2,2014
1200,MotorStorm: Pacific Rift,2008
1201,Star Wars Knights of the Old Republic II: The Sith Lords,2004
1202,Pocket Monsters Stadium,1998
1203,Tom Clancy's Ghost Recon 2,2004
1204,Crash Bandicoot 2: N-Tranced,2003
1205,SingStar Abba,2008
1206,Gradius,1986
1207,Dragon Quest III: Soshite Densetsu e...,1996
1208,Centipede,1981
1209,Yoshi's New Island,2014
1210,Ryse: Son of Rome,2013
1211,Dead to Rights,2002
1212,LEGO Harry Potter: Years 5-7,N/A
1213,Marvel vs. Capcom 3: Fate of Two Worlds,2011
1214,Dance Dance Revolution (Japan),1999
1215,F1 2010,2010
1216,Madden NFL 98,1997
1217,Namco Museum DS,2007
1218,Grand Theft Auto: Chinatown Wars,2009
1219,Alan Wake,2010
1220,Samurai Warriors,2004
1221,Monster Hunter Freedom,2005
1222,Crysis 2,2011
1223,SaGa Frontier,1997
1224,SingStar Party,2004
1225,The ICO & Shadow of the Colossus Collection,2011
1226,Test Drive,2002
1227,Mario & Luigi: Partners in Time,2005
1228,Lost Planet: Extreme Condition,2006
1229,Doom 3,2005
1230,Donkey Kong Jungle Beat,2004
1231,Max Payne 2: The Fall of Max Payne,2003
1232,Command & Conquer: Red Alert 2,2000
1233,MVP Baseball 2004,2004
1234,Ratchet & Clank: Up Your Arsenal (Weekly american sales),2004
1235,Your Shape: Fitness Evolved,2010
1236,Triple Play 2001,2000
1237,Metroid Prime 2: Echoes,2004
1238,Final Fantasy X / X-2 HD Remaster,2013
1239,Corvette,2004
1240,Petz Wild Animals: Dolphinz,2007
1241,Pokemon Ranger: Guardian Signs,2010
1242,Need for Speed Underground Rivals,2005
1243,Dark Souls II,2014
1244,World of Warcraft: Wrath of the Lich King,2008
1245,Kingdom Hearts II,2014
1246,The LEGO Movie Videogame,2014
1247,TOCA 2: Touring Cars,1998
1248,Gyromite,1985
1249,NFL 2K3,2002
1250,Fighting Force,1997
1251,Mega Man Battle Network 4: Red Sun / Blue Moon,2003
1252,MAG: Massive Action Game,2010
1253,Madden NFL 97,1996
1254,Cars 2,2011
1255,TNN Motor Sports Hardcore 4x4,1996
1256,IHRA Drag Racing 2,2002
1257,[Prototype],2009
1258,Deal or No Deal,2009
1259,Madagascar,2005
1260,Rugrats Studio Tour,1999
1261,LEGO Battles,2009
1262,Pitfall II: Lost Caverns,1983
1263,Turok: Evolution,2002
1264,High School Musical 3: Senior Year DANCE!,2008
1265,Gold's Gym: Cardio Workout,2008
1266,Adventure,N/A
1267,Yu-Gi-Oh! The Sacred Cards,2002
1268,NBA Live 07,2006
1269,SingStar '80s,2005
1270,EA Playground,2007
1271,Test Drive 5,1997
1272,Romancing SaGa 3,1995
1273,EA Sports Active 2,2010
1274,Digimon World,1999
1275,Rise of the Tomb Raider,2015
1276,Yoshi's Woolly World,2015
1277,Mega Man Battle Network 3 Blue / White Version,2002
1278,FIFA Street,2012
1279,Resident Evil Zero,2002
1280,Pirates of the Caribbean: The Curse of the Black Pearl,2003
1281,Transformers,2004
1282,Guitar Hero: Aerosmith,2008
1283,Mystery Case Files: MillionHeir,2008
1284,Valkyria Chronicles,2008
1285,Midnight Club 3: DUB Edition (America weekly sales),2005
1286,Champions of Norrath,2004
1287,Imagine: Wedding Designer,2008
1288,Metal Gear Solid V: Ground Zeroes,2014
1289,Yakuman,1989
1290,Army Men 3D,1999
1291,Twisted Metal 4,1999
1292,Manhunt,2003
1293,Kid Icarus: Uprising,2012
1294,Silent Hill 2,2001
1295,Tomb Raider: Underworld,2008
1296,Castlevania: Symphony of the Night,1997
1297,The Sims 2: Nightlife,2005
1298,Road Rash,1995
1299,Pokemon Mystery Dungeon: Gates to Infinity,2012
1300,Atlantis,1981
1301,NBA 2K9,2008
1302,WWE '12,2011
1303,Hogan's Alley,1984
1304,Jillian Michaels' Fitness Ultimatum 2009,2008
1305,.hack//Infection Part 1,2002
1306,Rockstar Games presents Table Tennis,2007
1307,Sonic Adventure DX: Director's Cut,2003
1308,Jet Li: Rise to Honor,2004
1309,Battle Arena Toshinden,1994
1310,Yokai Watch 3,2016
1311,Tamagotchi Connection: Corner Shop,2005
1312,Football Manager 2011,2010
1313,Devil Dice,1998
1314,Final Fantasy IV,2007
1315,Hyrule Warriors,2014
1316,Championship Manager 03/04,2003
1317,Brian Lara Cricket,1998
1318,Ratatouille,2007
1319,Wheel of Fortune,1998
1320,LEGO The Lord of the Rings,2012
1321,Winter Sports: The Ultimate Challenge,2007
1322,SOCOM: U.S. Navy SEALs Confrontation,2008
1323,NBA Live 2001,2000
1324,Combat,N/A
1325,Tom Clancy's Rainbow Six: Vegas,2007
1326,Dragon Ball: Daimaou Fukkatsu,1988
1327,Gegege no Kitarou 2: Youkai Gundan no Chousen,1987
1328,Reel Fishing,1996
1329,Pokemon XD: Gale of Darkness,2005
1330,Black,2006
1331,RollerCoaster Tycoon 2,2002
1332,Lara Croft Tomb Raider: The Angel of Darkness,2003
1333,Road Rash 3D,1998
1334,Ratchet: Deadlocked,2005
1335,Baldur's Gate: Dark Alliance,2001
1336,Transformers: Autobots / Decepticons,2007
1337,Tales of Xillia,2011
1338,Diddy Kong Racing DS,2007
1339,Assassin's Creed: Bloodlines,2009
1340,Oddworld: Abe's Oddysee,1997
1341,Ridge Racer V,2000
1342,WWE SmackDown vs. Raw 2009,2008
1343,Tetris 2 (All region sales),1992
1344,Frogger: The Great Quest,2001
1345,2010 FIFA World Cup South Africa,2010
1346,Ninja Gaiden,2004
1347,Crash Bandicoot: The Wrath of Cortex,2002
1348,Driv3r,2004
1349,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,2003
1350,Farming Simulator 2015,2014
1351,Medal of Honor: Airborne,2007
1352,Kirby Tilt 'n' Tumble,2000
1353,Vigilante 8,1998
1354,Castlevania,1986
1355,Donkey Kong Country 2,2004
1356,Bayonetta,2009
1357,"WarioWare, Inc.: Mega MicroGame$",2003
1358,Madden NFL 17,2016
1359,Boom Blox,2008
1360,The Sims 2: Castaway,2007
1361,Naruto Shippuden: Ultimate Ninja Storm 2,2010
1362,Mario Power Tennis,2004
1363,Intelligent Qube,1997
1364,Game & Watch Gallery 2,1997
1365,Game & Watch Gallery 3,1999
1366,Pac-Man,1984
1367,Parfait: Chocolat Second Style,2006
1368,F1 2011,2011
1369,Cars,2006
1370,NBA Live 99,1997
1371,Chocobo no Fushigi Dungeon,1997
1372,Golden Sun: The Lost Age,2002
1373,SimCity 2000,1996
1374,WCW Mayhem,1998
1375,NBA 2K2,2002
1376,NASCAR Thunder 2003,N/A
1377,Super Street Fighter IV: 3D Edition,2011
1378,Fuzion Frenzy,2001
1379,Sly Cooper and the Thievius Raccoonus,2002
1380,The Magical Quest starring Mickey Mouse,1992
1381,Dragon Quest IV: Michibikareshi Monotachi,2001
1382,Star Wars Episode 1: Jedi Power Battles,1999
1383,Dino Crisis 2,2000
1384,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,2007
1385,Test Drive 4,1997
1386,World Soccer Winning Eleven 9 (JP & Others sales),2005
1387,The Lord of the Rings: The Fellowship of the Ring,2002
1388,ATV Offroad Fury 3,2004
1389,Pikmin 2,2004
1390,Just Dance 2016,2015
1391,Disney Sing It,2008
1392,WWE 2K16,2015
1393,Dragon Ball Z: La Legende Saien,1993
1394,TwinBee,1986
